malla_punto_id;CuentaDesnow;anio_hidrologico
46295;8;2002-2003
46295;9;2003-2004
46295;8;2004-2005
46295;9;2005-2006
46295;6;2006-2007
46295;3;2007-2008
46295;12;2008-2009
46296;1;1999-2000
46296;5;2000-2001
46296;3;2001-2002
46296;6;2002-2003
46296;4;2003-2004
46296;6;2004-2005
46296;7;2005-2006
46296;5;2006-2007
46296;2;2007-2008
46296;11;2008-2009
46297;2;2000-2001
46297;2;2001-2002
46297;2;2002-2003
46297;3;2003-2004
46297;5;2004-2005
46297;7;2005-2006
46297;2;2006-2007
46297;10;2008-2009
46298;1;2000-2001
46298;1;2001-2002
46298;1;2002-2003
46298;1;2003-2004
46298;4;2004-2005
46298;5;2005-2006
46298;1;2006-2007
46298;7;2008-2009
46299;1;2001-2002
46299;1;2002-2003
46299;1;2003-2004
46299;4;2004-2005
46299;5;2005-2006
46299;1;2006-2007
46299;1;2007-2008
46299;6;2008-2009
46300;2;2001-2002
46300;1;2002-2003
46300;1;2003-2004
46300;5;2004-2005
46300;5;2005-2006
46300;1;2006-2007
46300;7;2008-2009
46301;3;2000-2001
46301;2;2001-2002
46301;2;2002-2003
46301;1;2003-2004
46301;5;2004-2005
46301;6;2005-2006
46301;1;2006-2007
46301;1;2007-2008
46301;7;2008-2009
46302;7;2000-2001
46302;6;2001-2002
46302;8;2002-2003
46302;4;2003-2004
46302;6;2004-2005
46302;7;2005-2006
46302;1;2006-2007
46302;2;2007-2008
46302;9;2008-2009
46303;2;1999-2000
46303;7;2000-2001
46303;6;2001-2002
46303;9;2002-2003
46303;6;2003-2004
46303;7;2004-2005
46303;7;2005-2006
46303;2;2006-2007
46303;2;2007-2008
46303;13;2008-2009
46304;2;1999-2000
46304;7;2000-2001
46304;6;2001-2002
46304;10;2002-2003
46304;7;2003-2004
46304;8;2004-2005
46304;10;2005-2006
46304;3;2006-2007
46304;2;2007-2008
46304;12;2008-2009
46305;1;1999-2000
46305;7;2000-2001
46305;6;2001-2002
46305;11;2002-2003
46305;6;2003-2004
46305;6;2004-2005
46305;8;2005-2006
46305;2;2006-2007
46305;2;2007-2008
46305;12;2008-2009
46306;1;1999-2000
46306;4;2000-2001
46306;6;2001-2002
46306;8;2002-2003
46306;5;2003-2004
46306;7;2004-2005
46306;8;2005-2006
46306;1;2006-2007
46306;2;2007-2008
46306;10;2008-2009
46307;4;2000-2001
46307;4;2001-2002
46307;7;2002-2003
46307;4;2003-2004
46307;7;2004-2005
46307;6;2005-2006
46307;1;2006-2007
46307;1;2007-2008
46307;8;2008-2009
46308;3;2000-2001
46308;3;2001-2002
46308;7;2002-2003
46308;5;2003-2004
46308;3;2004-2005
46308;6;2005-2006
46308;2;2006-2007
46308;1;2007-2008
46308;8;2008-2009
46309;4;2000-2001
46309;3;2001-2002
46309;5;2002-2003
46309;4;2003-2004
46309;5;2004-2005
46309;6;2005-2006
46309;2;2006-2007
46309;9;2008-2009
46310;4;2000-2001
46310;2;2001-2002
46310;5;2002-2003
46310;3;2003-2004
46310;4;2004-2005
46310;6;2005-2006
46310;1;2006-2007
46310;9;2008-2009
46311;1;2000-2001
46311;2;2001-2002
46311;4;2002-2003
46311;1;2003-2004
46311;3;2004-2005
46311;5;2005-2006
46311;1;2006-2007
46311;7;2008-2009
46312;1;2000-2001
46312;2;2001-2002
46312;2;2002-2003
46312;3;2004-2005
46312;4;2005-2006
46312;1;2006-2007
46312;8;2008-2009
46313;2;2001-2002
46313;4;2002-2003
46313;1;2003-2004
46313;3;2004-2005
46313;6;2005-2006
46313;2;2006-2007
46313;1;2007-2008
46313;8;2008-2009
46314;2;2000-2001
46314;4;2001-2002
46314;7;2002-2003
46314;4;2003-2004
46314;7;2004-2005
46314;8;2005-2006
46314;2;2006-2007
46314;1;2007-2008
46314;9;2008-2009
46315;1;1999-2000
46315;4;2000-2001
46315;5;2001-2002
46315;7;2002-2003
46315;5;2003-2004
46315;8;2004-2005
46315;8;2005-2006
46315;3;2006-2007
46315;2;2007-2008
46315;8;2008-2009
46316;2;1999-2000
46316;4;2000-2001
46316;3;2001-2002
46316;7;2002-2003
46316;4;2003-2004
46316;6;2004-2005
46316;8;2005-2006
46316;2;2006-2007
46316;3;2007-2008
46316;9;2008-2009
46317;2;1999-2000
46317;5;2000-2001
46317;2;2001-2002
46317;7;2002-2003
46317;4;2003-2004
46317;7;2004-2005
46317;8;2005-2006
46317;3;2006-2007
46317;4;2007-2008
46317;8;2008-2009
46318;2;1999-2000
46318;5;2000-2001
46318;5;2001-2002
46318;7;2002-2003
46318;4;2003-2004
46318;8;2004-2005
46318;9;2005-2006
46318;3;2006-2007
46318;3;2007-2008
46318;9;2008-2009
46319;2;1999-2000
46319;4;2000-2001
46319;4;2001-2002
46319;6;2002-2003
46319;4;2003-2004
46319;7;2004-2005
46319;10;2005-2006
46319;3;2006-2007
46319;4;2007-2008
46319;9;2008-2009
46320;2;1999-2000
46320;6;2000-2001
46320;5;2001-2002
46320;7;2002-2003
46320;4;2003-2004
46320;8;2004-2005
46320;10;2005-2006
46320;3;2006-2007
46320;4;2007-2008
46320;11;2008-2009
46321;2;1999-2000
46321;7;2000-2001
46321;6;2001-2002
46321;6;2002-2003
46321;3;2003-2004
46321;10;2004-2005
46321;9;2005-2006
46321;4;2006-2007
46321;4;2007-2008
46321;10;2008-2009
46322;2;1999-2000
46322;7;2000-2001
46322;7;2001-2002
46322;6;2002-2003
46322;5;2003-2004
46322;8;2004-2005
46322;9;2005-2006
46322;4;2006-2007
46322;3;2007-2008
46322;11;2008-2009
46323;6;2000-2001
46323;4;2001-2002
46323;7;2002-2003
46323;4;2003-2004
46323;7;2004-2005
46323;8;2005-2006
46323;3;2006-2007
46323;4;2007-2008
46323;10;2008-2009
46324;1;1999-2000
46324;5;2000-2001
46324;4;2001-2002
46324;7;2002-2003
46324;5;2003-2004
46324;7;2004-2005
46324;9;2005-2006
46324;3;2006-2007
46324;4;2007-2008
46324;9;2008-2009
46325;1;1999-2000
46325;4;2000-2001
46325;6;2001-2002
46325;6;2002-2003
46325;5;2003-2004
46325;7;2004-2005
46325;10;2005-2006
46325;4;2006-2007
46325;4;2007-2008
46325;10;2008-2009
46326;1;1999-2000
46326;5;2000-2001
46326;4;2001-2002
46326;7;2002-2003
46326;4;2003-2004
46326;7;2004-2005
46326;11;2005-2006
46326;4;2006-2007
46326;3;2007-2008
46326;10;2008-2009
46327;1;1999-2000
46327;5;2000-2001
46327;4;2001-2002
46327;6;2002-2003
46327;3;2003-2004
46327;7;2004-2005
46327;11;2005-2006
46327;4;2006-2007
46327;3;2007-2008
46327;9;2008-2009
46328;3;2000-2001
46328;4;2001-2002
46328;6;2002-2003
46328;2;2003-2004
46328;6;2004-2005
46328;8;2005-2006
46328;4;2006-2007
46328;2;2007-2008
46328;10;2008-2009
46329;1;2000-2001
46329;2;2001-2002
46329;4;2002-2003
46329;2;2003-2004
46329;6;2004-2005
46329;5;2005-2006
46329;2;2006-2007
46329;1;2007-2008
46329;6;2008-2009
46330;2;2000-2001
46330;2;2001-2002
46330;3;2002-2003
46330;5;2004-2005
46330;3;2005-2006
46330;1;2006-2007
46330;6;2008-2009
46331;1;2000-2001
46331;3;2002-2003
46331;4;2004-2005
46331;2;2005-2006
46331;1;2006-2007
46331;4;2008-2009
46332;2;2002-2003
46332;4;2004-2005
46332;1;2005-2006
46332;1;2006-2007
46332;5;2008-2009
46333;1;2002-2003
46333;4;2004-2005
46333;1;2005-2006
46333;1;2006-2007
46333;4;2008-2009
46334;1;2000-2001
46334;1;2002-2003
46334;4;2004-2005
46334;1;2005-2006
46334;1;2006-2007
46334;3;2008-2009
46335;1;2000-2001
46335;1;2002-2003
46335;5;2004-2005
46335;2;2005-2006
46335;1;2006-2007
46335;3;2008-2009
46336;1;2002-2003
46336;5;2004-2005
46336;2;2005-2006
46336;1;2006-2007
46336;3;2008-2009
46337;1;2002-2003
46337;5;2004-2005
46337;2;2005-2006
46337;1;2006-2007
46337;3;2008-2009
46338;1;2002-2003
46338;4;2004-2005
46338;2;2005-2006
46338;1;2006-2007
46338;4;2008-2009
46339;1;2002-2003
46339;2;2004-2005
46339;1;2005-2006
46339;1;2006-2007
46339;3;2008-2009
46340;1;2002-2003
46340;2;2004-2005
46340;1;2005-2006
46340;2;2008-2009
46341;2;2004-2005
46341;1;2005-2006
46341;3;2008-2009
46342;1;2002-2003
46342;2;2004-2005
46342;1;2005-2006
46342;1;2006-2007
46342;3;2008-2009
46343;1;2002-2003
46343;2;2004-2005
46343;2;2005-2006
46343;3;2008-2009
46344;1;2002-2003
46344;2;2004-2005
46344;2;2005-2006
46344;3;2008-2009
46345;1;2002-2003
46345;2;2004-2005
46345;1;2005-2006
46345;1;2006-2007
46345;3;2008-2009
46346;1;2002-2003
46346;2;2004-2005
46346;2;2005-2006
46346;1;2006-2007
46346;3;2008-2009
46347;1;2002-2003
46347;2;2004-2005
46347;2;2005-2006
46347;1;2006-2007
46347;3;2008-2009
46348;1;2002-2003
46348;2;2004-2005
46348;2;2005-2006
46348;1;2006-2007
46348;3;2008-2009
46349;2;2004-2005
46349;2;2005-2006
46349;1;2006-2007
46349;3;2008-2009
46350;2;2004-2005
46350;3;2008-2009
46351;1;2004-2005
46351;2;2008-2009
46352;1;2004-2005
46352;2;2008-2009
46353;1;2004-2005
46353;2;2008-2009
46354;1;2004-2005
46354;2;2008-2009
46355;2;2008-2009
46356;1;2008-2009
46500;1;2002-2003
46500;2;2004-2005
46500;1;2005-2006
46500;1;2006-2007
46500;1;2008-2009
46501;1;2002-2003
46501;2;2004-2005
46501;1;2005-2006
46501;1;2006-2007
46502;1;2002-2003
46502;3;2004-2005
46502;1;2005-2006
46502;1;2006-2007
46503;2;2002-2003
46503;3;2004-2005
46503;2;2005-2006
46503;1;2006-2007
46503;1;2008-2009
46504;4;2000-2001
46504;2;2001-2002
46504;4;2002-2003
46504;1;2003-2004
46504;7;2004-2005
46504;5;2005-2006
46504;2;2006-2007
46504;3;2007-2008
46504;3;2008-2009
46505;3;2000-2001
46505;7;2001-2002
46505;6;2002-2003
46505;2;2003-2004
46505;9;2004-2005
46505;8;2005-2006
46505;5;2006-2007
46505;5;2007-2008
46505;4;2008-2009
46506;6;2000-2001
46506;7;2001-2002
46506;5;2002-2003
46506;3;2003-2004
46506;10;2004-2005
46506;7;2005-2006
46506;6;2006-2007
46506;7;2007-2008
46506;5;2008-2009
46507;4;2000-2001
46507;6;2001-2002
46507;4;2002-2003
46507;4;2003-2004
46507;11;2004-2005
46507;7;2005-2006
46507;7;2006-2007
46507;8;2007-2008
46507;7;2008-2009
46508;4;2000-2001
46508;4;2001-2002
46508;3;2002-2003
46508;4;2003-2004
46508;8;2004-2005
46508;6;2005-2006
46508;4;2006-2007
46508;5;2007-2008
46508;5;2008-2009
46509;2;2000-2001
46509;3;2001-2002
46509;3;2002-2003
46509;4;2003-2004
46509;6;2004-2005
46509;5;2005-2006
46509;5;2006-2007
46509;3;2007-2008
46509;5;2008-2009
46510;1;2001-2002
46510;3;2002-2003
46510;3;2003-2004
46510;5;2004-2005
46510;5;2005-2006
46510;5;2006-2007
46510;2;2007-2008
46510;4;2008-2009
46511;1;2000-2001
46511;1;2001-2002
46511;3;2002-2003
46511;3;2003-2004
46511;3;2004-2005
46511;6;2005-2006
46511;5;2006-2007
46511;3;2007-2008
46511;6;2008-2009
46512;1;2000-2001
46512;2;2001-2002
46512;3;2002-2003
46512;2;2003-2004
46512;4;2004-2005
46512;7;2005-2006
46512;5;2006-2007
46512;4;2007-2008
46512;7;2008-2009
46513;3;2000-2001
46513;7;2001-2002
46513;4;2002-2003
46513;3;2003-2004
46513;8;2004-2005
46513;7;2005-2006
46513;6;2006-2007
46513;3;2007-2008
46513;8;2008-2009
46514;2;2000-2001
46514;5;2001-2002
46514;3;2002-2003
46514;3;2003-2004
46514;6;2004-2005
46514;5;2005-2006
46514;7;2006-2007
46514;3;2007-2008
46514;7;2008-2009
46515;3;2000-2001
46515;4;2001-2002
46515;4;2002-2003
46515;2;2003-2004
46515;5;2004-2005
46515;4;2005-2006
46515;3;2006-2007
46515;2;2007-2008
46515;5;2008-2009
46516;2;2001-2002
46516;3;2002-2003
46516;1;2003-2004
46516;5;2004-2005
46516;2;2005-2006
46516;4;2006-2007
46516;2;2007-2008
46516;5;2008-2009
46517;1;2000-2001
46517;1;2001-2002
46517;2;2002-2003
46517;1;2003-2004
46517;4;2004-2005
46517;2;2005-2006
46517;1;2006-2007
46517;2;2007-2008
46517;4;2008-2009
46518;1;2000-2001
46518;3;2002-2003
46518;1;2003-2004
46518;4;2004-2005
46518;2;2005-2006
46518;1;2006-2007
46518;1;2007-2008
46518;3;2008-2009
46519;1;2000-2001
46519;4;2002-2003
46519;2;2003-2004
46519;6;2004-2005
46519;4;2005-2006
46519;2;2006-2007
46519;1;2007-2008
46519;5;2008-2009
46520;1;2000-2001
46520;4;2002-2003
46520;3;2003-2004
46520;6;2004-2005
46520;5;2005-2006
46520;3;2006-2007
46520;1;2007-2008
46520;4;2008-2009
46521;3;2000-2001
46521;3;2002-2003
46521;3;2003-2004
46521;6;2004-2005
46521;7;2005-2006
46521;4;2006-2007
46521;3;2007-2008
46521;7;2008-2009
46522;1;1999-2000
46522;3;2000-2001
46522;1;2001-2002
46522;5;2002-2003
46522;3;2003-2004
46522;6;2004-2005
46522;8;2005-2006
46522;3;2006-2007
46522;3;2007-2008
46522;9;2008-2009
46523;1;1999-2000
46523;3;2000-2001
46523;5;2002-2003
46523;3;2003-2004
46523;7;2004-2005
46523;8;2005-2006
46523;4;2006-2007
46523;2;2007-2008
46523;9;2008-2009
46524;3;2000-2001
46524;4;2002-2003
46524;3;2003-2004
46524;7;2004-2005
46524;9;2005-2006
46524;4;2006-2007
46524;4;2007-2008
46524;11;2008-2009
46525;4;2000-2001
46525;1;2001-2002
46525;4;2002-2003
46525;3;2003-2004
46525;7;2004-2005
46525;10;2005-2006
46525;4;2006-2007
46525;4;2007-2008
46525;10;2008-2009
46526;4;2000-2001
46526;6;2002-2003
46526;4;2003-2004
46526;6;2004-2005
46526;11;2005-2006
46526;4;2006-2007
46526;5;2007-2008
46526;11;2008-2009
46527;5;2000-2001
46527;5;2002-2003
46527;5;2003-2004
46527;6;2004-2005
46527;12;2005-2006
46527;4;2006-2007
46527;5;2007-2008
46527;11;2008-2009
46528;1;1999-2000
46528;6;2000-2001
46528;2;2001-2002
46528;8;2002-2003
46528;5;2003-2004
46528;7;2004-2005
46528;13;2005-2006
46528;4;2006-2007
46528;6;2007-2008
46528;13;2008-2009
46529;1;1999-2000
46529;8;2000-2001
46529;3;2001-2002
46529;10;2002-2003
46529;6;2003-2004
46529;7;2004-2005
46529;13;2005-2006
46529;5;2006-2007
46529;5;2007-2008
46529;15;2008-2009
46530;1;1999-2000
46530;11;2000-2001
46530;5;2001-2002
46530;12;2002-2003
46530;5;2003-2004
46530;8;2004-2005
46530;13;2005-2006
46530;6;2006-2007
46530;6;2007-2008
46530;16;2008-2009
46531;1;1999-2000
46531;15;2000-2001
46531;8;2001-2002
46531;14;2002-2003
46531;12;2003-2004
46531;9;2004-2005
46531;14;2005-2006
46531;7;2006-2007
46531;9;2007-2008
46531;17;2008-2009
46532;2;1999-2000
46532;16;2000-2001
46532;9;2001-2002
46532;14;2002-2003
46532;12;2003-2004
46532;10;2004-2005
46532;14;2005-2006
46532;8;2006-2007
46532;11;2007-2008
46532;19;2008-2009
46533;1;1999-2000
46533;14;2000-2001
46533;10;2001-2002
46533;14;2002-2003
46533;12;2003-2004
46533;12;2004-2005
46533;13;2005-2006
46533;8;2006-2007
46533;11;2007-2008
46533;20;2008-2009
46534;3;1999-2000
46534;15;2000-2001
46534;10;2001-2002
46534;15;2002-2003
46534;15;2003-2004
46534;11;2004-2005
46534;16;2005-2006
46534;10;2006-2007
46534;12;2007-2008
46534;19;2008-2009
46535;4;1999-2000
46535;15;2000-2001
46535;10;2001-2002
46535;16;2002-2003
46535;17;2003-2004
46535;11;2004-2005
46535;15;2005-2006
46535;11;2006-2007
46535;11;2007-2008
46535;20;2008-2009
46536;5;1999-2000
46536;17;2000-2001
46536;12;2001-2002
46536;17;2002-2003
46536;18;2003-2004
46536;13;2004-2005
46536;17;2005-2006
46536;14;2006-2007
46536;13;2007-2008
46536;21;2008-2009
46537;4;1999-2000
46537;19;2000-2001
46537;13;2001-2002
46537;18;2002-2003
46537;20;2003-2004
46537;13;2004-2005
46537;18;2005-2006
46537;17;2006-2007
46537;12;2007-2008
46537;21;2008-2009
46538;5;1999-2000
46538;18;2000-2001
46538;19;2001-2002
46538;19;2002-2003
46538;20;2003-2004
46538;13;2004-2005
46538;19;2005-2006
46538;17;2006-2007
46538;12;2007-2008
46538;21;2008-2009
46539;5;1999-2000
46539;22;2000-2001
46539;21;2001-2002
46539;20;2002-2003
46539;25;2003-2004
46539;17;2004-2005
46539;21;2005-2006
46539;22;2006-2007
46539;14;2007-2008
46539;21;2008-2009
46540;7;1999-2000
46540;24;2000-2001
46540;22;2001-2002
46540;20;2002-2003
46540;24;2003-2004
46540;18;2004-2005
46540;21;2005-2006
46540;23;2006-2007
46540;19;2007-2008
46540;21;2008-2009
46541;9;1999-2000
46541;26;2000-2001
46541;21;2001-2002
46541;22;2002-2003
46541;24;2003-2004
46541;19;2004-2005
46541;22;2005-2006
46541;24;2006-2007
46541;22;2007-2008
46541;21;2008-2009
46542;8;1999-2000
46542;27;2000-2001
46542;24;2001-2002
46542;23;2002-2003
46542;25;2003-2004
46542;19;2004-2005
46542;22;2005-2006
46542;25;2006-2007
46542;21;2007-2008
46542;21;2008-2009
46543;9;1999-2000
46543;27;2000-2001
46543;25;2001-2002
46543;24;2002-2003
46543;28;2003-2004
46543;20;2004-2005
46543;22;2005-2006
46543;25;2006-2007
46543;21;2007-2008
46543;20;2008-2009
46544;9;1999-2000
46544;29;2000-2001
46544;25;2001-2002
46544;24;2002-2003
46544;28;2003-2004
46544;20;2004-2005
46544;23;2005-2006
46544;26;2006-2007
46544;22;2007-2008
46544;21;2008-2009
46545;10;1999-2000
46545;30;2000-2001
46545;27;2001-2002
46545;23;2002-2003
46545;28;2003-2004
46545;20;2004-2005
46545;24;2005-2006
46545;26;2006-2007
46545;22;2007-2008
46545;21;2008-2009
46546;11;1999-2000
46546;31;2000-2001
46546;28;2001-2002
46546;23;2002-2003
46546;28;2003-2004
46546;20;2004-2005
46546;24;2005-2006
46546;26;2006-2007
46546;23;2007-2008
46546;21;2008-2009
46547;13;1999-2000
46547;31;2000-2001
46547;29;2001-2002
46547;25;2002-2003
46547;28;2003-2004
46547;21;2004-2005
46547;24;2005-2006
46547;28;2006-2007
46547;25;2007-2008
46547;22;2008-2009
46548;14;1999-2000
46548;31;2000-2001
46548;29;2001-2002
46548;25;2002-2003
46548;28;2003-2004
46548;21;2004-2005
46548;24;2005-2006
46548;27;2006-2007
46548;24;2007-2008
46548;22;2008-2009
46549;13;1999-2000
46549;32;2000-2001
46549;29;2001-2002
46549;24;2002-2003
46549;28;2003-2004
46549;21;2004-2005
46549;24;2005-2006
46549;28;2006-2007
46549;27;2007-2008
46549;22;2008-2009
46550;13;1999-2000
46550;33;2000-2001
46550;29;2001-2002
46550;24;2002-2003
46550;28;2003-2004
46550;22;2004-2005
46550;24;2005-2006
46550;26;2006-2007
46550;27;2007-2008
46550;22;2008-2009
46551;13;1999-2000
46551;32;2000-2001
46551;29;2001-2002
46551;24;2002-2003
46551;28;2003-2004
46551;21;2004-2005
46551;24;2005-2006
46551;26;2006-2007
46551;26;2007-2008
46551;22;2008-2009
46552;13;1999-2000
46552;31;2000-2001
46552;28;2001-2002
46552;24;2002-2003
46552;28;2003-2004
46552;21;2004-2005
46552;24;2005-2006
46552;26;2006-2007
46552;25;2007-2008
46552;21;2008-2009
46553;12;1999-2000
46553;32;2000-2001
46553;28;2001-2002
46553;24;2002-2003
46553;29;2003-2004
46553;22;2004-2005
46553;24;2005-2006
46553;26;2006-2007
46553;25;2007-2008
46553;22;2008-2009
46554;12;1999-2000
46554;31;2000-2001
46554;28;2001-2002
46554;26;2002-2003
46554;29;2003-2004
46554;23;2004-2005
46554;24;2005-2006
46554;27;2006-2007
46554;27;2007-2008
46554;21;2008-2009
46555;12;1999-2000
46555;31;2000-2001
46555;27;2001-2002
46555;25;2002-2003
46555;30;2003-2004
46555;22;2004-2005
46555;24;2005-2006
46555;27;2006-2007
46555;26;2007-2008
46555;21;2008-2009
46556;12;1999-2000
46556;30;2000-2001
46556;27;2001-2002
46556;26;2002-2003
46556;29;2003-2004
46556;21;2004-2005
46556;23;2005-2006
46556;26;2006-2007
46556;25;2007-2008
46556;21;2008-2009
46557;11;1999-2000
46557;29;2000-2001
46557;27;2001-2002
46557;27;2002-2003
46557;30;2003-2004
46557;21;2004-2005
46557;23;2005-2006
46557;26;2006-2007
46557;22;2007-2008
46557;21;2008-2009
46558;9;1999-2000
46558;30;2000-2001
46558;26;2001-2002
46558;26;2002-2003
46558;30;2003-2004
46558;21;2004-2005
46558;23;2005-2006
46558;26;2006-2007
46558;23;2007-2008
46558;21;2008-2009
46559;8;1999-2000
46559;29;2000-2001
46559;26;2001-2002
46559;26;2002-2003
46559;31;2003-2004
46559;21;2004-2005
46559;23;2005-2006
46559;26;2006-2007
46559;24;2007-2008
46559;21;2008-2009
46560;11;1999-2000
46560;29;2000-2001
46560;24;2001-2002
46560;26;2002-2003
46560;31;2003-2004
46560;21;2004-2005
46560;24;2005-2006
46560;27;2006-2007
46560;24;2007-2008
46560;21;2008-2009
46561;11;1999-2000
46561;29;2000-2001
46561;28;2001-2002
46561;26;2002-2003
46561;32;2003-2004
46561;21;2004-2005
46561;25;2005-2006
46561;29;2006-2007
46561;27;2007-2008
46561;22;2008-2009
46562;13;1999-2000
46562;29;2000-2001
46562;28;2001-2002
46562;26;2002-2003
46562;32;2003-2004
46562;21;2004-2005
46562;25;2005-2006
46562;28;2006-2007
46562;26;2007-2008
46562;21;2008-2009
46563;11;1999-2000
46563;28;2000-2001
46563;28;2001-2002
46563;26;2002-2003
46563;31;2003-2004
46563;21;2004-2005
46563;24;2005-2006
46563;25;2006-2007
46563;26;2007-2008
46563;20;2008-2009
46564;11;1999-2000
46564;29;2000-2001
46564;27;2001-2002
46564;26;2002-2003
46564;31;2003-2004
46564;21;2004-2005
46564;23;2005-2006
46564;25;2006-2007
46564;24;2007-2008
46564;21;2008-2009
46565;1;2001-2002
46565;3;2002-2003
46565;3;2003-2004
46565;3;2004-2005
46565;3;2005-2006
46565;2;2006-2007
46565;1;2007-2008
46565;7;2008-2009
46566;1;1999-2000
46566;2;2000-2001
46566;4;2001-2002
46566;5;2002-2003
46566;3;2003-2004
46566;4;2004-2005
46566;4;2005-2006
46566;2;2006-2007
46566;2;2007-2008
46566;7;2008-2009
46567;1;1999-2000
46567;5;2000-2001
46567;6;2001-2002
46567;5;2002-2003
46567;4;2003-2004
46567;7;2004-2005
46567;8;2005-2006
46567;2;2006-2007
46567;2;2007-2008
46567;9;2008-2009
46568;1;1999-2000
46568;3;2000-2001
46568;2;2001-2002
46568;6;2002-2003
46568;3;2003-2004
46568;5;2004-2005
46568;8;2005-2006
46568;2;2006-2007
46568;2;2007-2008
46568;10;2008-2009
46569;1;1999-2000
46569;5;2000-2001
46569;3;2001-2002
46569;6;2002-2003
46569;2;2003-2004
46569;5;2004-2005
46569;8;2005-2006
46569;2;2006-2007
46569;4;2007-2008
46569;9;2008-2009
46570;2;1999-2000
46570;4;2000-2001
46570;3;2001-2002
46570;7;2002-2003
46570;3;2003-2004
46570;6;2004-2005
46570;8;2005-2006
46570;3;2006-2007
46570;3;2007-2008
46570;9;2008-2009
46571;2;1999-2000
46571;3;2000-2001
46571;5;2001-2002
46571;6;2002-2003
46571;3;2003-2004
46571;6;2004-2005
46571;10;2005-2006
46571;3;2006-2007
46571;4;2007-2008
46571;9;2008-2009
46572;2;1999-2000
46572;3;2000-2001
46572;4;2001-2002
46572;6;2002-2003
46572;3;2003-2004
46572;5;2004-2005
46572;9;2005-2006
46572;2;2006-2007
46572;5;2007-2008
46572;10;2008-2009
46573;1;1999-2000
46573;4;2000-2001
46573;3;2001-2002
46573;6;2002-2003
46573;4;2003-2004
46573;8;2004-2005
46573;9;2005-2006
46573;2;2006-2007
46573;4;2007-2008
46573;10;2008-2009
46574;1;1999-2000
46574;2;2000-2001
46574;5;2001-2002
46574;5;2002-2003
46574;3;2003-2004
46574;6;2004-2005
46574;9;2005-2006
46574;2;2006-2007
46574;3;2007-2008
46574;10;2008-2009
46575;3;2000-2001
46575;3;2001-2002
46575;5;2002-2003
46575;3;2003-2004
46575;6;2004-2005
46575;8;2005-2006
46575;2;2006-2007
46575;2;2007-2008
46575;10;2008-2009
46576;2;2000-2001
46576;2;2001-2002
46576;6;2002-2003
46576;5;2003-2004
46576;6;2004-2005
46576;7;2005-2006
46576;2;2006-2007
46576;2;2007-2008
46576;10;2008-2009
46577;2;2000-2001
46577;3;2001-2002
46577;5;2002-2003
46577;5;2003-2004
46577;7;2004-2005
46577;7;2005-2006
46577;2;2006-2007
46577;2;2007-2008
46577;10;2008-2009
46578;2;2000-2001
46578;4;2001-2002
46578;5;2002-2003
46578;5;2003-2004
46578;7;2004-2005
46578;7;2005-2006
46578;2;2006-2007
46578;3;2007-2008
46578;8;2008-2009
46579;3;2000-2001
46579;4;2001-2002
46579;6;2002-2003
46579;2;2003-2004
46579;7;2004-2005
46579;8;2005-2006
46579;3;2006-2007
46579;3;2007-2008
46579;9;2008-2009
46580;5;2000-2001
46580;4;2001-2002
46580;6;2002-2003
46580;3;2003-2004
46580;7;2004-2005
46580;7;2005-2006
46580;4;2006-2007
